Index,ndvi
2014-12-19,0.8857
2015-01-01,0.9145000000000001
2015-01-17,0.889
2015-02-02,0.8472000000000001
2015-02-18,0.752
2015-03-06,0.5461
2015-03-22,0.3374000000000001
2015-04-07,0.8269000000000001
2015-04-23,0.8372
2015-05-09,0.7783
2015-05-25,0.7079000000000001
2015-06-10,0.5867
2015-06-26,0.5248
2015-07-12,0.4888
2015-07-28,0.4465
2015-08-13,0.41190000000000004
2015-08-29,0.4106
2015-09-14,0.38470000000000004
2015-09-30,0.4164
2015-10-16,0.43310000000000004
2015-11-01,0.30169999999999997
2015-11-17,0.5780000000000001
2015-12-03,0.7704000000000001
2015-12-19,0.9328000000000001
2016-01-01,0.9328000000000001
2016-01-17,0.6343
2016-02-02,0.8978
2016-02-18,0.7947000000000001
2016-03-05,0.3438
2016-03-21,0.458
2016-04-06,0.5932000000000001
2016-04-22,0.6046
2016-05-08,0.44010000000000005
2016-05-24,0.3891
2016-06-09,0.3276
2016-06-25,0.2984
2016-07-11,0.28800000000000003
2016-07-27,0.2773
2016-08-12,0.2672
2016-08-28,0.25830000000000003
2016-09-13,0.28950000000000004
2016-09-29,0.2652
2016-10-15,0.4252
2016-10-31,0.2868
2016-11-16,0.5987
2016-12-02,0.8704000000000001
2016-12-18,0.8964000000000001
2017-01-01,0.9397000000000001
2017-01-17,0.9466
2017-02-02,0.8476
2017-02-18,0.2331
2017-03-06,0.42450000000000004
2017-03-22,0.5793
2017-04-07,0.6107
2017-04-23,0.6697000000000001
2017-05-09,0.6034
2017-05-25,0.5439
2017-06-10,0.3793
2017-06-26,0.3267
2017-07-12,0.3027
2017-07-28,0.28190000000000004
2017-08-13,0.2852
2017-08-29,0.23850000000000002
2017-09-14,0.29300000000000004
2017-09-30,0.25670000000000004
2017-10-16,0.35700000000000004
2017-11-01,0.39780000000000004
2017-11-17,0.4264
2017-12-03,0.49660000000000004
2017-12-19,0.9308000000000001
2018-01-01,0.9233
2018-01-17,0.9097000000000001
2018-02-02,0.6038
2018-02-18,0.32220000000000004
2018-03-06,0.4223
2018-03-22,0.5187
2018-04-07,0.7075
2018-04-23,0.7137
2018-05-09,0.643
2018-05-25,0.43560000000000004
2018-06-10,0.32170000000000004
2018-06-26,0.3088
2018-07-12,0.3039
2018-07-28,0.25170000000000003
2018-08-13,0.23870000000000002
2018-08-29,0.24280000000000002
2018-09-14,0.368
2018-09-30,0.28300000000000003
2018-10-16,0.4098
2018-11-01,0.32430000000000003
2018-11-17,0.42500000000000004
2018-12-03,0.8727
2018-12-19,0.9134
