Time,NDVI,EVI
2006-05-25,0.8691000000000001,0.49200000000000005
2006-06-10,0.8592000000000001,0.5196000000000001
2006-06-26,0.8709,0.5379
2006-07-12,0.8556,0.544
2006-07-28,0.859,0.5593
2006-08-13,0.8601000000000001,0.5653
2006-08-29,0.8542000000000001,0.5992000000000001
2006-09-14,0.8654000000000001,0.5779000000000001
2006-09-30,0.8568,0.6003000000000001
2006-10-16,0.7122,0.5349
2006-11-01,0.7716000000000001,0.4742
2006-11-17,0.8465,0.6452
2006-12-03,0.7578,0.5606
2006-12-19,0.8871,0.4786
2007-01-01,0.48850000000000005,0.4344
2007-01-17,0.8935000000000001,0.5212
2007-02-02,0.8356,0.7549
2007-02-18,0.8471000000000001,0.654
2007-03-06,0.8404,0.6336
2007-03-22,0.8633000000000001,0.5035000000000001
2007-04-07,0.8855000000000001,0.5325
2007-04-23,0.8831,0.5003000000000001
2007-05-09,0.8803000000000001,0.5706
2007-05-25,0.8761,0.5547000000000001
2007-06-10,0.8804000000000001,0.5472
2007-06-26,0.8781,0.543
2007-07-12,0.8688,0.5531
2007-07-28,0.8579,0.5619000000000001
2007-08-13,0.8506,0.5650000000000001
2007-08-29,0.7637,0.5157
2007-09-14,0.6355000000000001,0.3799
2007-09-30,0.4349,0.264
2007-10-16,0.7595000000000001,0.3377
2007-11-01,0.7375,0.4037
2007-11-17,0.7408,0.3803
2007-12-03,0.79,0.46830000000000005
2007-12-19,0.5529000000000001,0.33890000000000003
2008-01-01,0.6756,0.4963
2008-01-17,0.15799999999999992,0.17899999999999996
2008-02-02,0.6043000000000001,0.5395
2008-02-18,0.33719999999999994,0.2832
2008-03-05,0.6694,0.3156
2008-03-21,0.7718,0.4233
2008-04-06,0.7675000000000001,0.4481
2008-04-22,0.7035,0.4164
2008-05-08,0.8122,0.39590000000000003
2008-05-24,0.8176,0.3481
2008-06-09,0.8136,0.41900000000000004
2008-06-25,0.8065,0.4184
2008-07-11,0.7988000000000001,0.4343
2008-07-27,0.8058000000000001,0.46640000000000004
2008-08-12,0.7895000000000001,0.44370000000000004
2008-08-28,0.7914,0.5144000000000001
2008-09-13,0.8181,0.43210000000000004
2008-09-29,0.7797000000000001,0.47590000000000005
2008-10-15,0.7963,0.44470000000000004
2008-10-31,0.6949000000000001,0.3942
2008-11-16,0.7909,0.6349
2008-12-02,0.8411000000000001,0.5148
2008-12-18,0.8185,0.5689000000000001
2009-01-01,0.8185,0.5689000000000001
2009-01-17,0.5674,0.25370000000000004
2009-02-02,0.33080000000000004,0.1988
2009-02-18,0.7771,0.652
2009-03-06,0.8353,0.5491
2009-03-22,0.6225,0.3643
2009-04-07,0.859,0.5342
2009-04-23,0.8675,0.4903
2009-05-09,0.8583000000000001,0.4919
2009-05-25,0.8256,0.5058
2009-06-10,0.8374,0.5129
2009-06-26,0.8485,0.5041
2009-07-12,0.8499,0.5163
2009-07-28,0.8357,0.4968
2009-08-13,0.8146,0.5207
2009-08-29,0.8579,0.49400000000000005
2009-09-14,0.8345,0.5934
2009-09-30,0.8340000000000001,0.62
2009-10-16,0.5837,0.5437000000000001
2009-11-01,0.879,0.5206000000000001
2009-11-17,0.8757,0.5822
2009-12-03,0.6584,0.45880000000000004
2009-12-19,0.2906,0.2803
2010-01-01,0.8151,0.6027
2010-01-17,0.7179,0.45070000000000005
2010-02-02,0.8409000000000001,0.6072000000000001
2010-02-18,0.8501000000000001,0.6691
2010-03-06,0.8504,0.6317
2010-03-22,0.2473000000000001,0.27190000000000003
2010-04-07,0.8733000000000001,0.5252
2010-04-23,0.8548,0.5688
2010-05-09,0.8544,0.5326000000000001
2010-05-25,0.8353,0.5203
2010-06-10,0.868,0.5036
2010-06-26,0.8539,0.5328
2010-07-12,0.8503000000000001,0.5482
2010-07-28,0.8540000000000001,0.5132
2010-08-13,0.4441,0.2215
2010-08-29,0.4017,0.1576
2010-09-14,0.33330000000000004,0.1859
2010-09-30,0.4534,0.2529
2010-10-16,0.5389,0.24910000000000002
2010-11-01,0.5346000000000001,0.30710000000000004
2010-11-17,0.459,0.11950000000000001
2010-12-03,0.2878,0.22590000000000002
2010-12-19,0.5435,0.396
2011-01-01,0.2622,0.1764
2011-01-17,0.4852,0.26630000000000004
2011-02-02,0.1809,0.17770000000000005
2011-02-18,0.2451,0.2631
2011-03-06,0.6697000000000001,0.4021
2011-03-22,0.5853,0.3705
2011-04-07,0.7923,0.4067
2011-04-23,0.7942,0.3809
2011-05-09,0.7558,0.399
2011-05-25,0.734,0.3896
2011-06-10,0.7412000000000001,0.38520000000000004
2011-06-26,0.7222000000000001,0.37170000000000003
2011-07-12,0.7026,0.36610000000000004
2011-07-28,0.6768000000000001,0.3171
2011-08-13,0.6868000000000001,0.40390000000000004
2011-08-29,0.7062,0.4232
2011-09-14,0.6639,0.3577
2011-09-30,0.7104,0.4425
2011-10-16,0.7697,0.516
2011-11-01,0.44480000000000003,0.32270000000000004
2011-11-17,0.7172000000000001,0.5304
2011-12-03,0.7974,0.5972000000000001
2011-12-19,0.7965,0.461
2012-01-01,0.34090000000000004,0.2218
2012-01-17,0.21480000000000002,0.2416
2012-02-02,0.6207,0.5526
2012-02-18,0.7571,0.4141999999999999
2012-03-05,0.7357,0.42350000000000004
2012-03-21,0.7306,0.5131
2012-04-06,0.7742,0.4132
